0,1,2,3,4,5,6,7,8,9,10
0.4494864018886044,-1.0968657428033342,0.30321989234679747,1.4101433769898613,-0.30204589150403754,0.6921913420424011,1.211456927675718,1.1253035400786437,-0.6820474240486378,-0.010888488184010732,1.3485145247858432
1.0748426748860058,1.1096686950692207,-0.839333111102956,-1.2156067257710874,-0.20050194088673393,0.8376234025367949,-0.0744751472779556,1.39338623506211,-2.285058405679607,-0.47756410187683707,-1.6712175710707777
0.45643480492190885,-1.385709764814183,-0.5626357538919512,1.5362472092300927,0.15336506982788806,-0.17680571551986016,-1.0299329395263628,-0.6712699944716751,1.0449721533967946,-1.8622632490214153,0.42766805892313803
-1.58292148535295,0.42474959801821743,1.0366036230879796,0.7245053650197701,0.18910602543066332,0.2411766744058627,0.363114610489738,-0.9239611681941626,0.30652452054028834,1.585068426781642,0.8058576664933893
-1.3154079685707283,-1.8037988503876885,-0.25964424006600256,1.3192235329049764,-0.7014056127341757,0.5890782007266867,1.1186010412358092,1.587796697756223,-0.6817653354868132,0.40694570604805363,-0.6226797008627232
0.911555203603351,0.5285673873241519,-1.8318305728623416,-1.5373764485224806,-0.8319930195439059,-1.597337936533516,1.2531434250340199,0.1387659228213786,-0.7313442768446826,-0.9333378086753868,-1.5261003942155498
1.7106215524333637,0.8033170672263977,-0.3662826997495785,-0.45348239257188505,-1.7857538566211213,0.32777460905166395,2.264273777011874,0.13224669176711726,-0.22923136823877924,-0.5408935534366546,-0.6488951859039027
1.4396338341344899,0.7866472384610376,0.2705097857107165,-1.0575189198697934,-0.19414156738903002,1.479221066965826,-0.1261820371504289,0.443931599402807,-0.6519475931702503,0.9383574899954187,0.4122860472777563
-1.3084595655374238,0.5358940097568675,-1.1075234304937096,-0.36781185576905967,-0.9521833055448624,-0.4916306126446926,-0.5966660681014496,-2.2086984174387574,-0.12799515067855335,0.9136865524537211,-1.5840821065420596
0.16807607903977378,0.559644626728101,0.2515618192721324,0.39738546983001294,0.15390704268941388,-1.326956198017576,-0.48112916946549394,-0.8504217964100473,-0.527053924805351,1.4453327304735466,1.101765354060427
0.23408590785616615,0.03731097495078593,-0.5197181870028157,-0.8894391546006948,1.2154986418287161,-1.6881653321268746,0.4348408956026792,-0.18572458394951463,-1.8902703618025944,0.8557720087478928,0.7321144108637272
0.6892063065376083,-1.1584581487756689,1.82949873161559,0.2609975219869298,0.2139370373117072,-1.1935773582064386,2.105799486877731,0.5230428172620838,0.2678728513356843,-1.4013091211141693,-0.7060488956675488
0.9636682263531344,-0.14090470083156825,-0.36257247059270076,1.1504504690661104,-1.3248474826017445,-0.4999607105862244,-1.1427360433460292,1.0374880679358411,-0.5261017256969961,0.1080117556725443,1.1306714647267446
1.4986952599175778,0.1341573242878106,-2.534150069666827,-1.086286924175653,-1.1973271787843742,0.7708025092496821,-0.7012090027596622,-0.3308849361456137,-0.2525117532034549,-0.08063147520429215,-1.5000686494499031
0.5919286640713458,1.0104763672579071,-0.45319383570264027,-0.31869739649269985,-1.2176055584433496,-0.5962788065342168,-0.8669725426476186,-1.4689641796341584,-1.3756129347656505,0.6956460545308731,-1.1042420113839992
1.651560126650276,0.3194591202864658,-0.38568435242104304,1.3711026995141813,-1.4315997445599358,-0.8318221385850353,-0.8153275885407442,1.0771818501150445,-0.5844231744871174,-0.0686658839158935,1.1056567174627823
-1.145172094254769,-0.9613841684614063,-0.6269264857460497,-0.2277953271302289,-0.056991782943288334,0.508849121891277,-1.580625591966805,-1.4653011727397647,0.8529888884575975,-1.165541416525185,0.33453534085324416
0.0881694441567725,-2.2232868217618997,0.012900731213055237,1.1068467934358612,1.2359957323091706,0.8259674936213395,1.5064171651845388,0.25135746030585976,0.8718728249181907,-0.5285174347189477,0.36023724096574833
1.5403856781174046,1.015647014669057,-0.8457435237798159,-0.6880557538502484,0.12168276106140473,-2.227495273011427,-0.7199343557724202,-0.11230453785141868,0.5043084758803587,0.8363094060034222,0.27687059847305606
-1.4682728353034264,2.6724949508767972,0.20448166437389442,-0.39585433412930343,-0.6120007822562326,-1.3042693688725384,0.912093166782754,0.34559647627136986,-0.2903655547161767,-1.26125629391393,-1.6591806503793771
1.1790687203855725,0.36148219546740734,0.6174960056718285,0.8032856604852601,-1.8958398269803578,0.5852971441245288,-0.04745047723806206,0.4089460301316309,1.0880608309505622,-1.5380398010650527,-0.3895809201614675
-1.430056618620252,0.7075862151350563,0.6786699351526437,1.1366126734873203,-1.8461488242281137,-0.06542264819842725,-1.2327137949909985,-1.0224295225986986,0.35112438894663817,0.2595311322086488,-1.2295038754819634
0.9080810020866987,-0.4506662893833391,-2.0459127582038246,-0.10531447566137421,-0.290758409655587,-1.317771124419865,0.662406806409909,0.7587056381197083,0.9154619065780424,0.8697543464828903,0.4371505003418944
0.8698647854035242,-0.4875102325884196,0.8410459186395246,1.031417493197448,0.3646585373099126,0.5829512793055567,0.878313684047004,-0.6575902405994807,-1.0772805845740763,-1.76512120278469,1.7236117898073224
-1.492592245919992,-1.142341102793639,-1.995738849418886,-0.05450916708250496,0.8469069625354883,-0.6389517944908634,0.23011650521173682,0.0663176791463425,-0.9975936377078934,1.1553468281631292,1.0381976473025858
